trace_id,name,date
3164709,11___B___BKD_2019_12_12_12_53_05.gpx,2019-12-12
3159539,29___A___LA_2019_11_18_11_46_47.gpx,2019-11-18
3148043,205___B___KKO___HP_2019_11_13_08_39_41.gpx,2019-11-13
3147540,STL_B_KM_HP_Koumassi_abobodoum___2019_11_12_18_57_02.gpx,2019-11-12
3147539,STL_A_KM_HP_Treichville_abobodoum___2019_11_12_16_21_15.gpx,2019-11-12
3147538,775_B_KM_HP_2019_11_12_07_42_53.gpx,2019-11-12
3147537,775_A_KM_HP_2019_11_12_06_42_56.gpx,2019-11-12
3148183,772___B___LA___HP_2019_11_12_17_00_31.gpx,2019-11-12
3148184,772___A___LA_2019_11_12_15_18_52.gpx,2019-11-12
3148042,729___B___KKO___HP_2019_11_12_18_38_10.gpx,2019-11-12
3148041,729___A___KKO_2019_11_12_10_39_51.gpx,2019-11-12
3147563,53__Vridi_Cit____Campus___A___JPK___HP_2019_11_12_08_36_39.gpx,2019-11-12
3147481,17___Vridi_Canal___Gonzagueville___B__BKD___HP_2019_11_12_07_59_31.gpx,2019-11-12
3147480,17___Gare_SOTRA_Gonzagueville___Vridi_Canal___BKD___HP_2019_11_12_06_45_08.gpx,2019-11-12
3147483,17__Gare_Gonzagueville___Vridi_Canal___BKD_2019_11_12_09_51_59.gpx,2019-11-12
3147484,17___Vridi_Canal___Gare_Gonzagueville___BKD_2019_11_12_10_50_38.gpx,2019-11-12
3147024,STL_B_KM_abobodoum__plateau_Treichville__2019_11_11_10_35_43.gpx,2019-11-11
3147019,STL_B_KM_HP_Abobodoume_Treichville__2019_11_11_07_36_48.gpx,2019-11-11
3147020,STL_A_KM_HP_Treichville_plateau_M_pouto_Koumassi__2019_11_11_08_00_57.gpx,2019-11-11
3147017,STL_A_KM_HP_Treichville_plateau_abobodoum___2019_11_11_06_47_37.gpx,2019-11-11
3147055,773_Plateau___Bingerville___B___JPK___HP_2019_11_11_19_54_58.gpx,2019-11-11
3147057,773_Plateau___Bingerville___B___JPK_2019_11_11_16_33_25.gpx,2019-11-11
3147056,773_Bingerville___Plateau___A__JPK__HP_2019_11_11_18_29_09.gpx,2019-11-11
3147340,771__Vridri_Ifran__Yopougon_Niangon_sud_a_droite__B___HP__ZB_2019_11_11_17_17_39.gpx,2019-11-11
3147339,771__Terminus_39__Vridi_ifran__A___HP__ZB_2019_11_11_06_38_57.gpx,2019-11-11
3146961,67_B_CN_hp__Gonzague_march__Treichville_2019_11_11_08_02_59.gpx,2019-11-11
3146960,67_A_CN_hp__march__Treichville_Gonzague_2019_11_11_06_50_21.gpx,2019-11-11
3146996,34___B___KKO___HP_2019_11_11_16_49_11.gpx,2019-11-11
3146997,34___A___KKO___HP_2019_11_11_18_00_06.gpx,2019-11-11
3146995,28___B___KKO__RIVIERA_2__2019_11_11_09_00_42.gpx,2019-11-11
3146994,28___A___KKO___HP___RIVIERA_2___2019_11_11_08_05_02.gpx,2019-11-11
3148182,211___B___LA___HP_2019_11_11_07_28_02.gpx,2019-11-11
3147027,21_B_KM_HP_2019_11_11_18_45_01.gpx,2019-11-11
3147025,21_A_KM_HP_2019_11_11_16_55_01.gpx,2019-11-11
3147108,17___Port_de_P_che___Anani___B___BKD___HP_2019_11_11_08_43_29.gpx,2019-11-11
3147109,17___Anani___Port_de_P_che___A___BKD___HP_2019_11_11_07_02_02.gpx,2019-11-11
3146698,15___A___CAM___HP_new_2019_11_11_07_43_10.gpx,2019-11-11
3145196,STL_B_KM_Koumassi_M_pouto_plateau_Treichville__2019_11_08_14_40_13.gpx,2019-11-08
3145194,STL_B_KM_Abobodoum__plateau_Treichville__2019_11_08_12_13_17.gpx,2019-11-08
3145195,STL_A_KM_Treichville_plateau_M_pouto_Koumassi___2019_11_08_12_46_33.gpx,2019-11-08
3145193,STL_A_KM_Treichville_plateau_abobodoum___2019_11_08_11_35_37.gpx,2019-11-08
3145191,86_B_KM_HP_2019_11_08_07_17_54.gpx,2019-11-08
3145190,86_A_KM_HP_2019_11_08_06_16_32.gpx,2019-11-08
3145153,772___B___LA_2019_11_08_08_16_19.gpx,2019-11-08
3145152,772___A___LA___HP_2019_11_08_06_20_32.gpx,2019-11-08
3145154,770___B___LA___HP_2019_11_08_17_32_06.gpx,2019-11-08
3145173,721_Chu_de_Treichville___Palmeraie___B___JPK___HP_2019_11_08_08_13_26.gpx,2019-11-08
3145174,721_Palmeraie___Chu_de_Treichville___A___JPK___HP_2019_11_08_07_02_43.gpx,2019-11-08
3145172,721_Palmeraie___Chu_de_Treichville___A___JPK_2019_11_08_16_32_24.gpx,2019-11-08
3145186,718__Gonzagville__Libert___B___HP__ZB_2019_11_08_08_44_35.gpx,2019-11-08
3145187,718__Libert___Gonzagville__HP__A__ZB_2019_11_08_07_35_33.gpx,2019-11-08
3145184,610__H_pital_bingerville_m_re_enfant__libert___B___HP__ZB_2019_11_08_19_58_17.gpx,2019-11-08
3145185,610__Libert___H_pital_mere_enfant_de_bingerville__A__HP___ZB_2019_11_08_16_50_19.gpx,2019-11-08
3145192,44___B___KKO___HP_2019_11_08_17_00_21.gpx,2019-11-08
3145197,36___A___KKO___HP_2019_11_08_19_15_17.gpx,2019-11-08
3145189,25___B___KKO___HP_2019_11_08_07_51_46.gpx,2019-11-08
3145188,25___A___KKO___HP_2019_11_08_06_44_00.gpx,2019-11-08
3145179,23___B___BKD__HP_2019_11_08_19_40_23.gpx,2019-11-08
3145180,23___A___BKD___HP_2019_11_08_20_27_03.gpx,2019-11-08
3144768,77___B___CAM___HP_2019_11_07_21_05_25.gpx,2019-11-07
3144653,77___A___CAM___HP_2019_11_07_20_05_53.gpx,2019-11-07
3144554,716_Rivera_palmeraie__Carrefour_de_Koumassi__B_ZB_2019_11_07_13_46_33.gpx,2019-11-07
3144553,716__Grand_carrefour_de_Koumassi__Carrefour_palmeraie__A__ZB_2019_11_07_12_27_38.gpx,2019-11-07
3144577,708_Gare_Sud___La_vie___B___JPK___HP_2019_11_07_08_04_33.gpx,2019-11-07
3144576,708___la_vie___gare_Sud___A___JPK___HP_2019_11_07_07_13_37.gpx,2019-11-07
3144578,705___Riviera_2___Angr__terminus_81_82__B__JPK___HP_2019_11_07_08_41_37.gpx,2019-11-07
3144580,705___Riviera_2___Angr__terminus_81_82__B__JPK_2019_11_07_09_51_57.gpx,2019-11-07
3144579,705___Angr__terminus_81_82___Riviera_2___A__JPK___HP_2019_11_07_08_57_58.gpx,2019-11-07
3164357,705___Angr__terminus_81_82___Riviera_2___A__JPK_2019_11_07_10_11_27.gpx,2019-11-07
3144581,705___Angr__terminus_81_82___Riviera_2___A__JPK_2019_11_07_10_11_27.gpx,2019-11-07
3144617,50_B_KM_HP_2019_11_07_18_36_00.gpx,2019-11-07
3144616,50_A_KM_HP_2019_11_07_17_11_12.gpx,2019-11-07
3144572,38___B___KKO___HP_2019_11_07_08_32_47.gpx,2019-11-07
3144570,38___A___KKO___HP_2019_11_07_07_29_57.gpx,2019-11-07
3144632,33___B___BKD___HP_2019_11_07_19_07_27.gpx,2019-11-07
3144628,33___A___BKD___HP_2019_11_07_17_29_38.gpx,2019-11-07
3144552,212__Yopougon_Niangon_sud_a_droite__Gare_sud__B___HP___ZB_2019_11_07_07_10_24.gpx,2019-11-07
3144569,211___A___LA___HP_2019_11_07_16_56_02.gpx,2019-11-07
3144568,201___A___LA___HP_2019_11_07_07_12_09.gpx,2019-11-07
3144543,19_B_CN_hp__vridi_iran__gare_nord_2019_11_08_06_12_22.gpx,2019-11-07
3144582,19_A_CN_hp_gare_nord__vridi_iran_2019_11_08_04_48_32.gpx,2019-11-07
3144575,19_A_CN_hp_gare_nord__vridi_iran_2019_11_08_04_48_32.gpx,2019-11-07
3144542,19_A_CN_hp_gare_nord__vridi_iran_2019_11_08_04_48_32.gpx,2019-11-07
3144574,18___B___KKO___HP_2019_11_07_18_23_14.gpx,2019-11-07
3144573,18___A___KKO___HP_2019_11_07_17_00_04.gpx,2019-11-07
3144647,15___A___CAM___HP_2019_11_07_17_41_04.gpx,2019-11-07
3144613,13_B_KM_HP_Gare_Koumassi__2019_11_07_06_53_00.gpx,2019-11-07
3144614,13_B_KM_HP_Koumassi_Hopital__2019_11_07_08_35_34.gpx,2019-11-07
3144607,13_A_KM_HP_Gare_Koumassi__2019_11_07_05_50_09.gpx,2019-11-07
3144615,13_A_KM_Koumassi_hopital__2019_11_07_09_32_12.gpx,2019-11-07
3144561,12_B_CN_hp__port_Bouet_phare__gare_nord_2019_11_08_17_05_13.gpx,2019-11-07
3144567,12_A_CN_hp_gare_nord__port_Bouet_phare_2019_11_08_15_23_54.gpx,2019-11-07
3144560,12_A_CN_hp_gare_nord__port_Bouet_phare_2019_11_08_15_23_54.gpx,2019-11-07
3144556,06__a_roport_Fhb___gare_sud__B__HP__ZB_2019_11_07_18_31_14.gpx,2019-11-07
3144555,06__Gare_sud__a_roport_Fhb__A__HP__ZB_2019_11_07_16_40_57.gpx,2019-11-07
3143517,83_B_KM_HP_Rivera_2__2019_11_05_07_26_32.gpx,2019-11-05
3143516,83_A_KM_HP_Rivera_2__2019_11_05_06_26_02.gpx,2019-11-05
3143560,770___B___LA_2019_11_05_16_35_08.gpx,2019-11-05
3143561,770___A___LA___HP_2019_11_05_18_27_22.gpx,2019-11-05
3143592,726_B_CN_hp__gare_sud___terminus_amondji_2019_11_05_16_57_50.gpx,2019-11-05
3143549,726_A_CN_hp__terminus_amondji___gare_sud_2019_11_05_08_03_44.gpx,2019-11-05
3143480,717___B___BKD_2019_11_05_16_02_40.gpx,2019-11-05
3143485,717___B___BKD___HP_2019_11_05_07_51_37.gpx,2019-11-05
3143484,717___A___BKD_2019_11_05_08_39_32.gpx,2019-11-05
3143487,717___A___BKD___HP_2019_11_05_06_23_51.gpx,2019-11-05
3143559,713___B___LA___HP_2019_11_05_07_10_00.gpx,2019-11-05
3143558,713___A___LA___HP_2019_11_05_06_07_27.gpx,2019-11-05
3143529,710_la_vie___kess____B___JPK_2019_11_05_15_53_39.gpx,2019-11-05
3143528,710_Kess____la_Vie___A___JPK_2019_11_05_16_45_28.gpx,2019-11-05
3143531,701___B___JPK___HP_2019_11_05_07_52_26.gpx,2019-11-05
3143530,701___A___JPK___HP_2019_11_05_08_30_02.gpx,2019-11-05
3143556,616_A_CN_terminus_abbata__gare_nord_2019_11_05_13_13_02.gpx,2019-11-05
3143563,61___B___CAM___HP_2019_11_05_18_17_25.gpx,2019-11-05
3143521,59_B_KM_HP_2019_11_05_18_31_22.gpx,2019-11-05
3143520,59_A_KM_HP_2019_11_05_17_02_35.gpx,2019-11-05
3143564,52___B___CAM_2019_11_05_11_33_29.gpx,2019-11-05
3143565,51___B___CAM___HP_2019_11_05_08_54_50.gpx,2019-11-05
3143567,51___A___CAM___HP_2019_11_05_07_16_33.gpx,2019-11-05
3143519,50_B_KM_2019_11_05_10_20_38.gpx,2019-11-05
3143518,50_A_KM_2019_11_05_09_01_39.gpx,2019-11-05
3143645,29_B_CN_hp_derri_re_warf___gare_nord_2019_11_05_19_32_24.gpx,2019-11-05
3143616,29_A_CN_hp_gare_nord__derri_re_warf_2019_11_05_18_36_22.gpx,2019-11-05
3143489,28___B___KKO___HP__M_pouto__2019_11_05_08_23_02.gpx,2019-11-05
3144571,28___A___KKO___HP__M_pouto__2019_11_05_06_56_28.gpx,2019-11-05
3144550,212__Niangon_sud_a_droite__Gare_sud__B__ZB_2019_11_05_15_42_52.gpx,2019-11-05
3143615,212__Gare_sud___Yopougon_Niangon_sud_a_droite__A__ZB_2019_11_05_14_29_24.gpx,2019-11-05
3144551,212__Gare_sud__Niangon_sud_a_droite__HP__A__ZB_2019_11_05_18_33_01.gpx,2019-11-05
3143604,210__Les_rosiers__Gare_sud__HP__B__ZB_2019_11_05_09_07_32.gpx,2019-11-05
3143493,210___B___KKO_2019_11_05_14_37_49.gpx,2019-11-05
3143614,210__les_rosiers__Gare_sud___B___ZB_2019_11_05_12_40_10.gpx,2019-11-05
3143606,210__Gare_sud___Les_rosiers__A_ZB_2019_11_05_11_39_06.gpx,2019-11-05
3143492,210___A___KKO_2019_11_05_13_47_22.gpx,2019-11-05
3143603,210__Gare_sud__Les_rosiers__A__HP__ZB_2019_11_05_07_50_34.gpx,2019-11-05
